5.7423 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
19.0784 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000207E8D11A90>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000207E8CF10B8>, multiSample=False, name='window1', numSamples=2, pos=[320.0, 180.0], screen=0, size=array([1280,  720]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
19.0787 	EXP 	window1: mouseVisible = True
19.0788 	EXP 	window1: recordFrameIntervals = False
19.2430 	EXP 	window1: recordFrameIntervals = True
19.4256 	EXP 	window1: recordFrameIntervals = False
20.9869 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
22.1975 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='stimuli/Presentation2.jpg', interpolate=True, mask=None, maskParams=None, name='image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.8, 1. ]), texRes=128.0, units='height', win=Window(...))
22.2735 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='stimuli/Presentation2.jpg', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([1.8, 1. ]), texRes=128.0, units='height', win=Window(...))
22.4169 	DEPRECATION 	'0.0000, 0.0000, 0.0000' is not a valid rgb color
22.4459 	EXP 	Created polygon_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=3.0, name='polygon_2', opacity=0.5, ori=0.0, pos=array([ 0.5, -0.1]), size=array([0.5, 0.8]), units='height', vertices=ndarray(...), win=Window(...))
22.4482 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
22.5156 	EXP 	Imported _001_reward.csv as conditions, 20 conditions, 3 params
22.5168 	EXP 	Created sequence: sequential, trialTypes=20, nReps=1, seed=None
22.5171 	EXP 	New trial (rep=0, index=0): OrderedDict([('correctAns', ['left']), ('correct_reward', 7.0), ('wrong_reward', 0.7)])
22.5957 	EXP 	text_2: autoDraw = False
22.5957 	EXP 	image: autoDraw = True
23.6390 	DATA 	Keypress: left
23.6642 	EXP 	image: autoDraw = False
23.6642 	EXP 	image_2: autoDraw = True
23.6642 	EXP 	polygon_2: autoDraw = True
24.1877 	EXP 	image_2: autoDraw = False
24.1877 	EXP 	polygon_2: autoDraw = False
24.1877 	EXP 	image_2: autoDraw = False
24.1877 	EXP 	polygon_2: autoDraw = False
24.1877 	EXP 	text: text = 7.0
24.1877 	EXP 	text: autoDraw = True
25.6738 	EXP 	New trial (rep=0, index=1): OrderedDict([('correctAns', ['left']), ('correct_reward', 4.0), ('wrong_reward', 3.4)])
25.6904 	EXP 	text: autoDraw = False
25.6904 	EXP 	text: autoDraw = False
25.6904 	EXP 	text_2: autoDraw = False
25.6904 	EXP 	image: autoDraw = True
26.6793 	DATA 	Keypress: left
26.6892 	EXP 	image: autoDraw = False
26.6892 	EXP 	image_2: autoDraw = True
26.6892 	EXP 	polygon_2: autoDraw = True
27.2187 	EXP 	image_2: autoDraw = False
27.2187 	EXP 	polygon_2: autoDraw = False
27.2187 	EXP 	image_2: autoDraw = False
27.2187 	EXP 	polygon_2: autoDraw = False
27.2187 	EXP 	text: text = 4.0
27.2187 	EXP 	text: autoDraw = True
28.7027 	EXP 	New trial (rep=0, index=2): OrderedDict([('correctAns', ['left']), ('correct_reward', 4.8), ('wrong_reward', 2.9)])
28.7199 	EXP 	text: autoDraw = False
28.7199 	EXP 	text: autoDraw = False
28.7199 	EXP 	text_2: autoDraw = False
28.7199 	EXP 	image: autoDraw = True
29.3587 	DATA 	Keypress: right
29.3693 	EXP 	image: autoDraw = False
29.3693 	EXP 	image_2: autoDraw = True
29.3693 	EXP 	polygon_2: autoDraw = True
29.8670 	EXP 	image_2: autoDraw = False
29.8670 	EXP 	polygon_2: autoDraw = False
29.8670 	EXP 	image_2: autoDraw = False
29.8670 	EXP 	polygon_2: autoDraw = False
29.8670 	EXP 	text: text = 2.9
29.8670 	EXP 	text: autoDraw = True
31.3522 	EXP 	New trial (rep=0, index=3): OrderedDict([('correctAns', ['left']), ('correct_reward', 6.3), ('wrong_reward', 4.8)])
31.3683 	EXP 	text: autoDraw = False
31.3683 	EXP 	text: autoDraw = False
31.3683 	EXP 	text_2: autoDraw = False
31.3683 	EXP 	image: autoDraw = True
31.7440 	DATA 	Keypress: left
31.7517 	EXP 	image: autoDraw = False
31.7517 	EXP 	image_2: autoDraw = True
31.7517 	EXP 	polygon_2: autoDraw = True
32.2642 	EXP 	image_2: autoDraw = False
32.2642 	EXP 	polygon_2: autoDraw = False
32.2642 	EXP 	image_2: autoDraw = False
32.2642 	EXP 	polygon_2: autoDraw = False
32.2642 	EXP 	text: text = 6.3
32.2642 	EXP 	text: autoDraw = True
33.7499 	EXP 	New trial (rep=0, index=4): OrderedDict([('correctAns', ['left']), ('correct_reward', 4.2), ('wrong_reward', 4.7)])
33.7664 	EXP 	text: autoDraw = False
33.7664 	EXP 	text: autoDraw = False
33.7664 	EXP 	text_2: autoDraw = False
33.7664 	EXP 	image: autoDraw = True
34.2272 	DATA 	Keypress: right
34.2483 	EXP 	image: autoDraw = False
34.2483 	EXP 	image_2: autoDraw = True
34.2483 	EXP 	polygon_2: autoDraw = True
34.7629 	EXP 	image_2: autoDraw = False
34.7629 	EXP 	polygon_2: autoDraw = False
34.7629 	EXP 	image_2: autoDraw = False
34.7629 	EXP 	polygon_2: autoDraw = False
34.7629 	EXP 	text: text = 4.7
34.7629 	EXP 	text: autoDraw = True
36.2502 	EXP 	New trial (rep=0, index=5): OrderedDict([('correctAns', ['left']), ('correct_reward', 4.6), ('wrong_reward', 2.8)])
36.2794 	EXP 	text: autoDraw = False
36.2794 	EXP 	text: autoDraw = False
36.2794 	EXP 	text_2: autoDraw = False
36.2794 	EXP 	image: autoDraw = True
36.6402 	DATA 	Keypress: left
36.6480 	EXP 	image: autoDraw = False
36.6480 	EXP 	image_2: autoDraw = True
36.6480 	EXP 	polygon_2: autoDraw = True
37.1612 	EXP 	image_2: autoDraw = False
37.1612 	EXP 	polygon_2: autoDraw = False
37.1612 	EXP 	image_2: autoDraw = False
37.1612 	EXP 	polygon_2: autoDraw = False
37.1612 	EXP 	text: text = 4.6
37.1612 	EXP 	text: autoDraw = True
38.6484 	EXP 	New trial (rep=0, index=6): OrderedDict([('correctAns', ['left']), ('correct_reward', 8.4), ('wrong_reward', 4.6)])
38.6784 	EXP 	text: autoDraw = False
38.6784 	EXP 	text: autoDraw = False
38.6784 	EXP 	text_2: autoDraw = False
38.6784 	EXP 	image: autoDraw = True
38.7094 	DATA 	Keypress: right
38.7284 	EXP 	image: autoDraw = False
38.7284 	EXP 	image_2: autoDraw = True
38.7284 	EXP 	polygon_2: autoDraw = True
39.2419 	EXP 	image_2: autoDraw = False
39.2419 	EXP 	polygon_2: autoDraw = False
39.2419 	EXP 	image_2: autoDraw = False
39.2419 	EXP 	polygon_2: autoDraw = False
39.2419 	EXP 	text: text = 4.6
39.2419 	EXP 	text: autoDraw = True
40.7309 	EXP 	New trial (rep=0, index=7): OrderedDict([('correctAns', ['left']), ('correct_reward', 7.8), ('wrong_reward', 3.2)])
40.7600 	EXP 	text: autoDraw = False
40.7600 	EXP 	text: autoDraw = False
40.7600 	EXP 	text_2: autoDraw = False
40.7600 	EXP 	image: autoDraw = True
41.2250 	DATA 	Keypress: right
41.2436 	EXP 	image: autoDraw = False
41.2436 	EXP 	image_2: autoDraw = True
41.2436 	EXP 	polygon_2: autoDraw = True
41.7573 	EXP 	image_2: autoDraw = False
41.7573 	EXP 	polygon_2: autoDraw = False
41.7573 	EXP 	image_2: autoDraw = False
41.7573 	EXP 	polygon_2: autoDraw = False
41.7573 	EXP 	text: text = 3.2
41.7573 	EXP 	text: autoDraw = True
43.2451 	EXP 	New trial (rep=0, index=8): OrderedDict([('correctAns', ['left']), ('correct_reward', 6.7), ('wrong_reward', 3.9)])
43.2748 	EXP 	text: autoDraw = False
43.2748 	EXP 	text: autoDraw = False
43.2748 	EXP 	text_2: autoDraw = False
43.2748 	EXP 	image: autoDraw = True
