4.6403 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
9.3509 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000027A7AA21BE0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000027A7A9C61D0>, multiSample=False, name='window1', numSamples=2, pos=[320.0, 180.0], screen=0, size=array([1280,  720]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
9.3512 	EXP 	window1: mouseVisible = True
9.3513 	EXP 	window1: recordFrameIntervals = False
9.5159 	EXP 	window1: recordFrameIntervals = True
9.6997 	EXP 	window1: recordFrameIntervals = False
10.1805 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
10.2623 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='stimuli/Presentation2.jpg', interpolate=True, mask=None, maskParams=None, name='image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.8, 1. ]), texRes=128.0, units='height', win=Window(...))
10.3368 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='stimuli/Presentation2.jpg', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.8, 1. ]), texRes=128.0, units='height', win=Window(...))
10.3378 	DEPRECATION 	'-1.0000, 1.0000, 1.0000' is not a valid rgb color
10.3381 	DEPRECATION 	'-0.0039, 1.0000, 0.6627' is not a valid rgb color
10.3397 	EXP 	Created polygon_2 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=3.0, name='polygon_2', opacity=0, ori=0.0, pos=array([0., 0.]), size=array([0.5 , 0.75]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
10.3415 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
10.3867 	EXP 	Imported _001_reward.csv as conditions, 20 conditions, 3 params
10.3875 	EXP 	Created sequence: sequential, trialTypes=20, nReps=1, seed=None
10.3879 	EXP 	New trial (rep=0, index=0): OrderedDict([('correctAns', ['right']), ('correct_reward', 5.8), ('wrong_reward', 1.6)])
10.4485 	EXP 	text_2: autoDraw = False
10.4485 	EXP 	image: autoDraw = True
10.8294 	DATA 	Keypress: right
10.8611 	EXP 	image: autoDraw = False
10.8611 	EXP 	image_2: autoDraw = True
10.8611 	EXP 	polygon_2: autoDraw = True
11.3918 	EXP 	image_2: autoDraw = False
11.3918 	EXP 	polygon_2: autoDraw = False
11.3918 	EXP 	image_2: autoDraw = False
11.3918 	EXP 	polygon_2: autoDraw = False
11.3918 	EXP 	text: text = 5.8
11.3918 	EXP 	text: autoDraw = True
12.8833 	EXP 	New trial (rep=0, index=1): OrderedDict([('correctAns', ['right']), ('correct_reward', 5.8), ('wrong_reward', 4.2)])
12.9111 	EXP 	text: autoDraw = False
12.9111 	EXP 	text: autoDraw = False
12.9111 	EXP 	text_2: autoDraw = False
12.9111 	EXP 	image: autoDraw = True
14.9140 	EXP 	image: autoDraw = False
14.9140 	EXP 	image_2: autoDraw = True
14.9140 	EXP 	polygon_2: autoDraw = True
15.4573 	EXP 	image_2: autoDraw = False
15.4573 	EXP 	polygon_2: autoDraw = False
15.4573 	EXP 	text: text = 'Failed to respond'
15.4573 	EXP 	text: autoDraw = True
16.8953 	EXP 	New trial (rep=0, index=2): OrderedDict([('correctAns', ['right']), ('correct_reward', 4.9), ('wrong_reward', 2.1)])
16.9246 	EXP 	text: autoDraw = False
16.9246 	EXP 	text_2: autoDraw = False
16.9246 	EXP 	image: autoDraw = True
18.4176 	DATA 	Mouse: Left button down, pos=(894,364)
18.6500 	DATA 	Mouse:  Left button up, pos=(894,364)
18.9268 	EXP 	image: autoDraw = False
18.9268 	EXP 	image_2: autoDraw = True
18.9268 	EXP 	polygon_2: autoDraw = True
19.2763 	DATA 	Keypress: left
19.4374 	EXP 	image_2: autoDraw = False
19.4374 	EXP 	polygon_2: autoDraw = False
19.4374 	EXP 	text: text = 'Failed to respond'
19.4374 	EXP 	text: autoDraw = True
20.9081 	EXP 	New trial (rep=0, index=3): OrderedDict([('correctAns', ['right']), ('correct_reward', 7.9), ('wrong_reward', 4.5)])
20.9378 	EXP 	text: autoDraw = False
20.9378 	EXP 	text_2: autoDraw = False
20.9378 	EXP 	image: autoDraw = True
21.9131 	DATA 	Keypress: down
22.3255 	DATA 	Keypress: up
22.6505 	DATA 	Keypress: right
22.6699 	EXP 	image: autoDraw = False
22.6699 	EXP 	image_2: autoDraw = True
22.6699 	EXP 	polygon_2: autoDraw = True
23.2012 	EXP 	image_2: autoDraw = False
23.2012 	EXP 	polygon_2: autoDraw = False
23.2012 	EXP 	image_2: autoDraw = False
23.2012 	EXP 	polygon_2: autoDraw = False
23.2012 	EXP 	text: text = 7.9
23.2012 	EXP 	text: autoDraw = True
24.6904 	EXP 	New trial (rep=0, index=4): OrderedDict([('correctAns', ['right']), ('correct_reward', 4.6), ('wrong_reward', 1.7)])
24.7181 	EXP 	text: autoDraw = False
24.7181 	EXP 	text: autoDraw = False
24.7181 	EXP 	text_2: autoDraw = False
24.7181 	EXP 	image: autoDraw = True
25.8479 	DATA 	Keypress: left
25.8674 	EXP 	image: autoDraw = False
25.8674 	EXP 	image_2: autoDraw = True
25.8674 	EXP 	polygon_2: autoDraw = True
26.3814 	EXP 	image_2: autoDraw = False
26.3814 	EXP 	polygon_2: autoDraw = False
26.3814 	EXP 	image_2: autoDraw = False
26.3814 	EXP 	polygon_2: autoDraw = False
26.3814 	EXP 	text: text = 1.7
26.3814 	EXP 	text: autoDraw = True
27.8707 	EXP 	New trial (rep=0, index=5): OrderedDict([('correctAns', ['left']), ('correct_reward', 4.7), ('wrong_reward', 1.0)])
27.8988 	EXP 	text: autoDraw = False
27.8988 	EXP 	text: autoDraw = False
27.8988 	EXP 	text_2: autoDraw = False
27.8988 	EXP 	image: autoDraw = True
29.1738 	DATA 	Keypress: right
29.1826 	EXP 	image: autoDraw = False
29.1826 	EXP 	image_2: autoDraw = True
29.1826 	EXP 	polygon_2: autoDraw = True
29.6957 	EXP 	image_2: autoDraw = False
29.6957 	EXP 	polygon_2: autoDraw = False
29.6957 	EXP 	image_2: autoDraw = False
29.6957 	EXP 	polygon_2: autoDraw = False
29.6957 	EXP 	text: text = 1.0
29.6957 	EXP 	text: autoDraw = True
30.7055 	DATA 	Keypress: escape
30.8820 	EXP 	window1: mouseVisible = True
